text,image_path,language,century,shelfmark,project,source_corpus,source_page
Burdelot. — Registrata.,images_himanis/himanis_06606.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14181_A.jpg
"Ludovicus, Dei gracia Francorum rex. Probitatis merita, nobiles actus gestus que laudabiles et virtutum insignia quibus persone",images_himanis/himanis_06607.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14199_A.jpg
"decorantur et ornantur merito nos inducunt ut eis juxta opera, proprio Creatoris exemplo, tribuamus et eos eorumque posteritatem",images_himanis/himanis_06608.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14199_A.jpg
"et prolem favoribus congruis et nobilium honoribus, ut nomen rei consonet, attolamus, et ipse hujusmodi prerogativa letentur",images_himanis/himanis_06609.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14199_A.jpg
"ceterique ad agenda que bona sunt ardencius aspirent et ad honores, suffragantibus virtutum bonorum operum meritis, ad¬",images_himanis/himanis_06610.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14199_A.jpg
"hipiscendos alicientur et advolent. Notum igitur facimus universis, presentibus et futuris, quod nos, attendentes vitam laudabilem,",images_himanis/himanis_06611.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14199_A.jpg
"morum honestatem fidelitatemque et alia quamplurima virtutum merita, que in dilecto nostro Bouchardo Gerart, in castellanea de",images_himanis/himanis_06612.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14199_A.jpg
"Malelievre patrie Pictavensis commorantem, novimus experiencia suffragari, pro quibus non inmerito gratum apud nos",images_himanis/himanis_06613.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14199_A.jpg
"se reddidit et acceptum, nos personam et prolem ipsius honorare voulentes, sic quod sibi et posteritati sue ac proli perpetuum cedere",images_himanis/himanis_06614.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14199_A.jpg
"valeat ad honorem, eumdem Bouchart Gerart cum tota ejus posteritate et prole utriusque sexus in legitimo matrimonio procreata",images_himanis/himanis_06615.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14199_A.jpg
"et procreanda, et eorum quemlibet, de nostre regie potestatis plenitudine, speciali gracia et auctoritate regia nobilitavimus et nobilitamus",images_himanis/himanis_06616.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14199_A.jpg
"per presentes ; nobilesque facimus et habiles reddimus ad omnia et singula, quibus ceteri nobiles regni nostri utuntur ac uti possunt",images_himanis/himanis_06617.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14199_A.jpg
"et consueverunt, ita quod ipse Bouchart Gerart ejusque proles et posteritas masculina in legitimo matrimonio procreata",images_himanis/himanis_06618.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14199_A.jpg
"et procreanda, a quocumque milite voluerint singulo milicie valeant decorari. Concedentes insuper eidem Bochart Gerart",images_himanis/himanis_06619.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14199_A.jpg
"universeque posteritati sue et proli, ex legitimo matrimonio procreata et procreanda, quod ipsi in judicio et extra pro",images_himanis/himanis_06620.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14199_A.jpg
"nobilibus et ut nobiles ab omnibus de ceteri teneantur et imperpetuum pociantur et utantur quibuslibet nobilitatibus, privilegiis,",images_himanis/himanis_06621.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14199_A.jpg
"prerogativis, franchisiis, honoribus libertatibus, et juribus universis quibus ceteri nobiles dicti regni nostri uti consueverunt,",images_himanis/himanis_06622.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14199_A.jpg
"utantur et gaudeant, ipsum Bouchart Gerart aliorum nobilium regni nostri numero agregantes, eidemque et sue jamdicte",images_himanis/himanis_06623.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14199_A.jpg
"posteritati et proli in legitimo matrimonio procreate et procreande concedentes ut feoda, retrofeoda nobilia aliasque",images_himanis/himanis_06624.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14199_A.jpg
"possessiones nobiles, quecunque sint et quacunque prefulgeant auctoritate, acquirere possint, acquisitaque et habenda postea",images_himanis/himanis_06625.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14199_A.jpg
"retinere, habere et possidere licite valeant atque possint ac si fuissent vel essent ab antiquo originaliter nobiles",images_himanis/himanis_06626.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14199_A.jpg
"et a personis nobilibus ex utroque latere procreati, absque eo quod ea vel eas aut aliqua earum, in parte vel in toto vendere",images_himanis/himanis_06627.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14199_A.jpg
"seu extra manum eorum ponere, nunc vel quomodolibet in futurum, cogantur. Et hoc mediante certa peccunie summa quem de eo realiter",images_himanis/himanis_06628.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14200_A.jpg
"recepi facimus, pro in quibusdam secretis negociis nostris inplicando, et mediante qua summa, dictum Bouchart Gerart ab omni financia,",images_himanis/himanis_06629.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14200_A.jpg
"quam nobis propter hoc debere potest et debet, ad cujuscunque valoris sit et ascendat, quictavimus et quictamus de nostra ampliori",images_himanis/himanis_06630.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14200_A.jpg
"gratia per presentes, manu nostra signatas. Quocirca dilectis et fidelibus nostris, gentibus compotorum nostrorum et thesaurariis,",images_himanis/himanis_06631.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14200_A.jpg
"baillivo … et aliis justiciariis et officiariis nostris, aut eorum loca tenentibus, presentibus et futuris, tenore",images_himanis/himanis_06632.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14200_A.jpg
"presentium damus in mandatis quatinus dictum Bourchart Gerart, ejus posteritatem et prolem nostris presentibus nobilitacione, concessione,",images_himanis/himanis_06633.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14200_A.jpg
"dono, quictacione et gracia uti et gaudere faciant et permittant paciffice et quiete, nec ipsos aut eorum aliquem contra presentium",images_himanis/himanis_06634.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14200_A.jpg
tenorem ullathenus molestant aut inquietant nunc vel quomodolibet-in futurum. Quod ut firmum et stabile perpetuo,images_himanis/himanis_06635.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14200_A.jpg
"perseveret, nostrum presentibus duximus apponi sigillum, salvo in aliis jure nostro et in omnibus quolibet alieno.",images_himanis/himanis_06636.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14200_A.jpg
"Datum apud Plessium de Parcu, in mense novembris, anno Domini millesimo quater centesimo septuagesimo nono,",images_himanis/himanis_06637.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14200_A.jpg
"et regni nostri decimo nono. Sic signatum : Loys, et supra : Per regem, domino de Bochage et aliis presentibus.",images_himanis/himanis_06638.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14200_A.jpg
De Marle. — Visa. Contentor. Burdelot.,images_himanis/himanis_06639.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14200_A.jpg
"Loys, par la grace de Dieu roy de France. Savoir faisons à tous, presens et avenir, nous avoir receue l’umble",images_himanis/himanis_06640.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14248_A.jpg
"supplicacion de Perrin Sceteau, Glaude Genicot et Mathurin Bobinet, povres gens de braz demourans en",images_himanis/himanis_06641.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14248_A.jpg
"la parroisse de Noailhé près Poictiers, contenant que le derrenier jour de novembre derrenier passé lesdiz",images_himanis/himanis_06642.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14248_A.jpg
"supplians, acompaignez de Laurens Bocardeau, Huguet Piet et Jehan Girault, en eulx retournant du boys",images_himanis/himanis_06643.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14248_A.jpg
"et forest que l’on appelle le boys du Cheners estant entre Mortemer et Lussac, pour aller en leurs maisons,",images_himanis/himanis_06644.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14248_A.jpg
"passèrent par ung villaige appellé Deux Molinez en la parroisse de Loumaisé en Poictou, et comme",images_himanis/himanis_06645.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14248_A.jpg
"ilz estoient entre ledit village et la parroisse de Disné à l’entrée des boys, à soleil couchant, trouverent",images_himanis/himanis_06646.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14248_A.jpg
"deux hommes, c’est assavoir feu Jehan Chartier aussi homme de braz, lequel tenoit une",images_himanis/himanis_06647.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14248_A.jpg
"arbaleste bandée et du traict ferré dessus, et un autre dont ilz ne surent le nom. Auquel",images_himanis/himanis_06648.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14248_A.jpg
feu Charretier ledit Guillaume demanda : « Qui estes-vous ? » Et lors ledit feu Jehan qui portoit ladicte,images_himanis/himanis_06649.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14248_A.jpg
arbaleste bandée luy respondit bien rigoreusement : « Qu’en avez-vous à faire ? » et en jurant le,images_himanis/himanis_06650.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14248_A.jpg
"sang Dieu, luy dist telles parolles : « Si vous approuchez de moy, je vous tueray. » Oyans lesquelles",images_himanis/himanis_06651.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14248_A.jpg
"parolles, lesdiz supplians furent fort espoventez et esmeuz, cuidans que ce feussent guecteurs",images_himanis/himanis_06652.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14248_A.jpg
"de chemins qui leur voulsissent faire desplaisir, attendu le parler dudit feu Jehan, l’eure et le",images_himanis/himanis_06653.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14248_A.jpg
"lieu, qui estoient fort suspectz. Et pour ce que ledit Glaude apperceut que ledit feu Charretier",images_himanis/himanis_06654.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14248_A.jpg
"destournoit sadicte arbaleste, icelluy Glaude s’approucha de luy, et doubtant qu’il le voulsist",images_himanis/himanis_06655.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14248_A.jpg
"frapper d’icelle pour le tuer, le saisist au corps, le mist à terre et luy debanda sadite arbaleste.",images_himanis/himanis_06656.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14248_A.jpg
"Et tantost qu’elle fut debandée, ledit Mathurin Bobinet s’aproucha d’eulx, et eulx deulx",images_himanis/himanis_06657.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14248_A.jpg
"ensemblerment luy ostèrent ladite arbaleste, sans luy vouloir faire aucun desplaisir. En faisant",images_himanis/himanis_06658.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14248_A.jpg
"lesquelles choses, ledit Perrin Sceteau, qui près d’ilec estoit, survint, qui d’un baton ferré",images_himanis/himanis_06659.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14248_A.jpg
"qu’il avait, voyant les dessusdiz meslez ensemble et cuidant que ledit Charretier oultrageast",images_himanis/himanis_06660.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14248_A.jpg
"lesdiz Genicot et Bobinet, et pour les cuider deffendre et empescher que ledit Charretier ne leur fist",images_himanis/himanis_06661.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14248_A.jpg
"mal, donna audit feu Charretier ung coup dudit baston sur la teste seulement, et après fist tant",images_himanis/himanis_06662.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14248_A.jpg
"qu’il les departit. Et sans luy faire autre chose, se departirent les ungs des autres et s’en alèrent chacun",images_himanis/himanis_06663.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14248_A.jpg
"leur chemin, et ne cuidoit point ledit Perrin Sceteau avoir blecié ledit feu Chartier. Au moien duquel",images_himanis/himanis_06664.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14248_A.jpg
"coup lesdiz supplians ont esté advertiz que ledit feu Chartier, qui depuis ledit coup a fait grant chière",images_himanis/himanis_06665.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14248_A.jpg
"et vescu par l’espace de trente quatre jours ou environ, par faulte de bon gouvernement ou autrement",images_himanis/himanis_06666.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14248_A.jpg
"est allé de vie à trespassement. Et à ceste cause lesdiz supplians, doulbtans rigueur de justice,",images_himanis/himanis_06667.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14248_A.jpg
"se sont absentez du pays, ouquel ne en nostre royaume ilz n’oseroient jamais retourner, converser",images_himanis/himanis_06668.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14249_A.jpg
"ne demourer, se nostre grace et misericorde ne leur estoit sur ce impartie, si comme ilz dient en",images_himanis/himanis_06669.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14249_A.jpg
"nous humblement requerant que, attendu que toujours ilz ont esté de bonne vie, renommée et honneste",images_himanis/himanis_06670.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14249_A.jpg
"conversacion, sans jamais avoir esté actains ne convaincus d’aucun autre villain cas, blasme ou reprouche,",images_himanis/himanis_06671.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14249_A.jpg
"nous leur veuillons sur ce impartir nostre grace et misericorde. Pourquoy, etc. au seneschal de",images_himanis/himanis_06672.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14249_A.jpg
"Poictou ou à son lieutenant, etc. Donné à Tours, ou moys de février, l’an de",images_himanis/himanis_06673.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14249_A.jpg
"grace mil cccc. soixante dix neuf, et de nostre règne le xixme. Ainsi signé : Par",images_himanis/himanis_06674.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14249_A.jpg
"le roy, à la relacion du Conseil. T. Foulet. — Visa. Contentor. Rolant. — Registrata.",images_himanis/himanis_06675.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14249_A.jpg
"Loys, par la grace de Dieu roy de France, savoir faisons à tous presens et avenir, nous avoir receue l’umble supplicacion de",images_himanis/himanis_06676.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14281_A.jpg
"Guillaume Goyet, brigandinier et fourbisseur, natif de Chasteaugontier, aagé de xxx. ans ou environ, à présent estant prisonnier",images_himanis/himanis_06677.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14281_A.jpg
"en noz prisons de Thouars, contenant que, le xvime jour de decembre derrenier passé, luy estant en ladite ville de Thouars, en",images_himanis/himanis_06678.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14281_A.jpg
"l’ostel et ouvrouer d’un nommé René Roulleau, aussi brigandinier et fourbisseur, où il besongnoit de sondit mestier",images_himanis/himanis_06679.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14281_A.jpg
"comme varlet aloué, survint à luy ung nommé Thomas Faulconnier, lequel luy dist qu’il estoit venu ung maistre",images_himanis/himanis_06680.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14281_A.jpg
de leur mestier nommé Jaques Nyeau en luy priant qui le allassent veoir et boire ensemble. Auquel ledit suppliant,images_himanis/himanis_06681.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14281_A.jpg
"respondit qu’il ne yroit point, pour ce que ledit Regné, son maistre, n’estoit pas à l’ostel et qu’il ne pouvoit laisser l’ouvrouer",images_himanis/himanis_06682.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14281_A.jpg
"sans garde. Et incontinent que ledit Regné, son maistre, fut venu, ledit suppliant s’en alla, par le congié de sondit maistre en l’ouvrouer",images_himanis/himanis_06683.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14281_A.jpg
"d’un autre ouvrier dudit mestier nommé Petit Jehan, brigandinier aussi, maistre dudit Thomas Faulconnier, ouquel",images_himanis/himanis_06684.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14281_A.jpg
"ouvrouer il trouva lesdiz Petit Jehan, le maistre, et Thomas son varlet ; auquel Petit Jehan icellui suppliant demanda",images_himanis/himanis_06685.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14281_A.jpg
"se ledit Denyeau estoit venu, lequel luy dist que non. Et alors ledit Thomas, varlet dudit Petit Jehan, print les",images_himanis/himanis_06686.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14281_A.jpg
parolles et respondit que par la mort Dieu si estoit et luy faisoit habiller une carpe pour son soupper en l’ostel,images_himanis/himanis_06687.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14281_A.jpg
"de la Mervaulde, priant audit suppliant qu’ilz y alassent boire. Lequel suppliant luy respondit qu’il n’yroit point,",images_himanis/himanis_06688.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14281_A.jpg
"pour ce qu’il n’avoit point d’argent. Et adonc ledit Thomas dist audit suppliant : « Ne te souffre, je paieray pour",images_himanis/himanis_06689.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14281_A.jpg
"toy », et le print par dessoubz le braz et le contraignit y aller. Et quant ilz furent oudit hostel de ladite Mervaulde,",images_himanis/himanis_06690.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14281_A.jpg
"beurent illec pinte de vin, et après qu’ilz eurent beu, ledit suppliant s’en voult retourner et dist audit Thomas",images_himanis/himanis_06691.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14281_A.jpg
"qu’il paiast, comme il luy avoit promis. Lequel Thomas luy dist qu’il n’en feroit riens. A quoy ledit",images_himanis/himanis_06692.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14281_A.jpg
"suppliant respondit : « Je savoye bien que ainsi m’en prendroit. » Sur lesquelles parolles survint ledit Petit Jehan,",images_himanis/himanis_06693.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14281_A.jpg
"maistre dudit Thomas, auquel ledit suppliant pria et requist qu’il paiast pour luy ou qu’il en repondist à leur hostesse,",images_himanis/himanis_06694.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14281_A.jpg
"ce que ledit Petit Jehan fist voulentiers. Et après plusieurs parolles, non obstant que ledit Thomas",images_himanis/himanis_06695.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14281_A.jpg
"contraignist tousjours ledit suppliant à demourer oudit hostel, se departit icelluy suppliant d’illec et s’en ala",images_himanis/himanis_06696.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14281_A.jpg
"à l’ostel dudit René Roulleau son maistre, où il se print à besongner comme il avoit acoustumé et illec besongna",images_himanis/himanis_06697.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14281_A.jpg
"jusques environ l’eure de six heures au soir, à laquelle heure ledit Thomas vint en l’ouvrouer d’icelluy Regné",images_himanis/himanis_06698.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14281_A.jpg
"et le salua, en luy requerant qu’il luy baillast à besongner ; ce que ledit Regné fist. Et fist bailler audit",images_himanis/himanis_06699.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14281_A.jpg
suppliant qui besongnoit ses houstilz audit Thomas ; lequel Thomas se assist et besongna deux ou trois traiz,images_himanis/himanis_06700.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14281_A.jpg
"sur une espée qui estoit sur le hastellier, et après la laissa incontinent et dist audit suppliant qu’ilz alassent",images_himanis/himanis_06701.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14281_A.jpg
soupper en l’ostel de ladite Mervaulde. Lequel suppliant luy dist qu’il ne yroit point. Et lors ledit Thomas,images_himanis/himanis_06702.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14281_A.jpg
"en yssant dudit ouvrouer et en s’en alant, regnia Dieu que si feroit et jura les vertuz Dieu que, s’il n’y aloit",images_himanis/himanis_06703.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14281_A.jpg
"avant qu’il dormist, il s’en repentiroit. Et incontinent après retourna, ung bracquemart tout nu en son poing,",images_himanis/himanis_06704.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14281_A.jpg
et entra dedans ledit ouvrouer et lança dudit bracquemart deux ou trois coups du plat sur ledit suppliant et s’efforça,images_himanis/himanis_06705.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14281_A.jpg
"de le frapper d’estoc ; mais ledit suppliant se couvrit d’un baston dont il fourbissoit, et l’eust blecié dudit",images_himanis/himanis_06706.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14281_A.jpg
"estoc, se n’eust esté ledit Regné, son maistre, qui se mist entre eulx deulx et les departit. Et lors ledit suppliant dist",images_himanis/himanis_06707.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14281_A.jpg
le plus doulcement qu’il peut par plusieurs foys audit Thomas qu’il s’en alast et qu’il ne luy demandoit riens.,images_himanis/himanis_06708.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14281_A.jpg
Lequel Thomas respondit qu’il n’ystroit dudit ouvrouer pour luy ne pour son maistre. Et pour ce que ledit René,images_himanis/himanis_06709.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14281_A.jpg
"apperceut que ledit Thomas estoit esmeu, trouva moien de le mettre hors, en luy disant qu’il s’en alast, mais",images_himanis/himanis_06710.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14281_A.jpg
"ledit Thomas s’efforça tousjours rentrer en icelluy ouvrouer. Ce que voyant, ledit suppliant, doubtant",images_himanis/himanis_06711.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14281_A.jpg
"que icelluy Thomas, qui estoit fort esmeu et tenoit tousjours ledit bracquemart nu en son poing, luy fist",images_himanis/himanis_06712.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14281_A.jpg
"desplaisir et pour le cuider garder d’entrer oudit ouvrouer, print une espée nue qui estoit en icelluy",images_himanis/himanis_06713.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14281_A.jpg
"ouvrouer et se mist à l’endroit de la porte dudit ouvrouer où il poussa et mist ladite espée, qu’il",images_himanis/himanis_06714.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14281_A.jpg
"tenoit nue en son poing, comme à demy hors de ladite porte, sans avoir intencion ne vouloir de frapper",images_himanis/himanis_06715.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14281_A.jpg
"ledit Thomas, mais le faisoit pour cuider evitter à plus grant inconvenient ; contre la poincte de laquelle",images_himanis/himanis_06716.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14281_A.jpg
"espée ledit Thomas, qui estoit eschauffé et avoit beu, en soy perforçant entrer oudit ouvrouer, pour courir",images_himanis/himanis_06717.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14281_A.jpg
"sus audit suppliant et le vouloir frapper dudit bracquemart, se hurta et frappa luy mesmes parmy le ventre tellement qu’il",images_himanis/himanis_06718.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14282_A.jpg
cria qu’il estoit blecié et s’en alla d’illec. Et le lendemain de ladicte blessure ala de vie à trespassement. Pour occasion duquel cas,images_himanis/himanis_06719.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14282_A.jpg
"ledit suppliant a esté constitué prisonnier en noz prisons de Thouars, où il est en voye d’y miserablement finer ses",images_himanis/himanis_06720.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14282_A.jpg
"jours, se par nous ne luy estoient imparties noz grace et misericorde, humblement requerant icelles. Pour quoy, etc.,",images_himanis/himanis_06721.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14282_A.jpg
"au seneschal de Poictou ou à son lieutenant audit Thouars et à tous, etc. Donné à Tours, ou moys de",images_himanis/himanis_06722.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_14282_A.jpg
